SELECT mean("io_write_bytes")/1024/1024 AS "mean_io_write_bytes" FROM "kvmtop"."autogen"."kvmtop.domains" WHERE time >= 1559032267s AND time <= 1559032297s GROUP BY time(1s), "UUID" FILL(null)
name,tags,time,mean_io_write_bytes
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032267000000000,96.5701847076416
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032268000000000,151.22650051116943
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032269000000000,149.82109260559082
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032270000000000,151.0532169342041
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032271000000000,152.0848684310913
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032272000000000,150.9494342803955
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032273000000000,150.9991102218628
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032274000000000,152.19777584075928
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032275000000000,150.0230712890625
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032276000000000,152.84367656707764
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032277000000000,152.1213026046753
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032278000000000,152.61575984954834
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032279000000000,152.07170486450195
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032280000000000,152.16933250427246
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032281000000000,151.04248428344727
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032282000000000,151.05811500549316
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032283000000000,151.03061962127686
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032284000000000,151.08156967163086
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032285000000000,150.41676330566406
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032286000000000,154.56937789916992
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032287000000000,151.87146759033203
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032288000000000,152.03890991210938
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032289000000000,151.21633052825928
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032290000000000,150.71729564666748
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032291000000000,152.8311891555786
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032292000000000,151.20397281646729
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032293000000000,151.82476329803467
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032294000000000,154.91438388824463
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032295000000000,149.85737228393555
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032296000000000,151.0085220336914
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032297000000000,
