SELECT mean("io_write_bytes")/1024/1024 AS "mean_io_write_bytes" FROM "kvmtop"."autogen"."kvmtop.domains" WHERE time >= 1559032204s AND time <= 1559032234s GROUP BY time(1s), "UUID" FILL(null)
name,tags,time,mean_io_write_bytes
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032204000000000,102.18196487426758
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032205000000000,148.9808931350708
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032206000000000,151.9376516342163
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032207000000000,153.1547088623047
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032208000000000,153.09794235229492
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032209000000000,152.3694839477539
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032210000000000,152.72002983093262
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032211000000000,152.5026092529297
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032212000000000,154.39584350585938
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032213000000000,153.82626724243164
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032214000000000,155.06653118133545
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032215000000000,152.0566806793213
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032216000000000,154.02740478515625
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032217000000000,154.26556873321533
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032218000000000,155.95984172821045
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032219000000000,153.31446075439453
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032220000000000,154.8459358215332
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032221000000000,153.11643981933594
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032222000000000,154.0300178527832
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032223000000000,153.9615297317505
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032224000000000,154.52625179290771
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032225000000000,152.07369804382324
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032226000000000,153.60917949676514
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032227000000000,153.6749668121338
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032228000000000,154.45963382720947
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032229000000000,154.10157680511475
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032230000000000,151.2147741317749
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032231000000000,153.0960168838501
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032232000000000,154.60707187652588
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032233000000000,154.25283241271973
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032234000000000,
