SELECT mean("io_write_bytes")/1024/1024 AS "mean_io_write_bytes" FROM "kvmtop"."autogen"."kvmtop.domains" WHERE time >= 1559031762s AND time <= 1559031792s GROUP BY time(1s), "UUID" FILL(null)
name,tags,time,mean_io_write_bytes
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559031762000000000,0.011844635009765625
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559031763000000000,128.711932182312
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559031764000000000,149.10056591033936
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559031765000000000,151.84672164916992
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559031766000000000,151.58095836639404
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559031767000000000,152.38602447509766
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559031768000000000,153.14046669006348
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559031769000000000,152.94366931915283
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559031770000000000,152.87442111968994
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559031771000000000,151.99518489837646
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559031772000000000,148.3165988922119
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559031773000000000,152.8527126312256
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559031774000000000,152.01419830322266
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559031775000000000,150.44436359405518
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559031776000000000,150.47236347198486
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559031777000000000,151.20034790039062
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559031778000000000,152.93718147277832
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559031779000000000,152.81605339050293
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559031780000000000,148.27906608581543
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559031781000000000,153.01929569244385
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559031782000000000,154.91506576538086
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559031783000000000,153.15045928955078
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559031784000000000,152.95651817321777
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559031785000000000,152.1771125793457
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559031786000000000,153.78103637695312
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559031787000000000,154.62196159362793
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559031788000000000,152.3929557800293
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559031789000000000,150.5917158126831
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559031790000000000,149.31261730194092
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559031791000000000,150.9600477218628
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559031792000000000,
