SELECT mean("io_write_bytes")/1024/1024 AS "mean_io_write_bytes" FROM "kvmtop"."autogen"."kvmtop.domains" WHERE time >= 1559031952s AND time <= 1559031982s GROUP BY time(1s), "UUID" FILL(null)
name,tags,time,mean_io_write_bytes
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559031952000000000,131.8461217880249
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559031953000000000,151.86461544036865
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559031954000000000,152.7564754486084
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559031955000000000,151.93210983276367
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559031956000000000,152.88898944854736
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559031957000000000,153.30950546264648
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559031958000000000,154.67729377746582
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559031959000000000,155.21510219573975
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559031960000000000,151.33772468566895
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559031961000000000,152.52056980133057
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559031962000000000,150.50002574920654
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559031963000000000,153.45838165283203
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559031964000000000,152.19014835357666
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559031965000000000,151.55495929718018
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559031966000000000,153.12211322784424
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559031967000000000,152.14110565185547
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559031968000000000,153.6737823486328
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559031969000000000,153.1242218017578
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559031970000000000,153.59294986724854
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559031971000000000,155.17957973480225
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559031972000000000,154.1686611175537
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559031973000000000,153.2112102508545
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559031974000000000,152.30932426452637
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559031975000000000,151.16746711730957
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559031976000000000,152.74647903442383
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559031977000000000,153.69535064697266
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559031978000000000,151.23297214508057
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559031979000000000,153.38637733459473
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559031980000000000,152.8515853881836
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559031981000000000,154.18315505981445
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559031982000000000,
