SELECT mean("io_write_bytes")/1024/1024 AS "mean_io_write_bytes" FROM "kvmtop"."autogen"."kvmtop.domains" WHERE time >= 1559032519s AND time <= 1559032549s GROUP BY time(1s), "UUID" FILL(null)
name,tags,time,mean_io_write_bytes
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032519000000000,56.4110164642334
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032520000000000,152.08551597595215
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032521000000000,152.05412483215332
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032522000000000,154.58466815948486
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032523000000000,152.21867561340332
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032524000000000,152.96928691864014
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032525000000000,150.33987998962402
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032526000000000,153.71967124938965
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032527000000000,153.10900211334229
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032528000000000,151.87805366516113
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032529000000000,152.61109256744385
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032530000000000,151.15732097625732
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032531000000000,153.0480718612671
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032532000000000,151.9384527206421
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032533000000000,151.98343467712402
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032534000000000,152.99571800231934
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032535000000000,152.56186294555664
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032536000000000,151.92518138885498
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032537000000000,151.9423313140869
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032538000000000,154.86420154571533
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032539000000000,154.3873519897461
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032540000000000,151.38596630096436
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032541000000000,153.1933126449585
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032542000000000,152.76458835601807
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032543000000000,153.3624153137207
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032544000000000,152.22279930114746
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032545000000000,153.69329643249512
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032546000000000,151.82407474517822
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032547000000000,152.1305980682373
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032548000000000,152.91614055633545
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032549000000000,
