SELECT mean("io_write_bytes")/1024/1024 AS "mean_io_write_bytes" FROM "kvmtop"."autogen"."kvmtop.domains" WHERE time >= 1559032141s AND time <= 1559032171s GROUP BY time(1s), "UUID" FILL(null)
name,tags,time,mean_io_write_bytes
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032141000000000,122.20592403411865
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032142000000000,149.7621488571167
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032143000000000,151.3333797454834
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032144000000000,152.87551879882812
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032145000000000,149.77375888824463
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032146000000000,150.04995155334473
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032147000000000,152.28161907196045
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032148000000000,150.05549716949463
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032149000000000,151.63076877593994
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032150000000000,152.86349201202393
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032151000000000,150.93875217437744
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032152000000000,152.6704397201538
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032153000000000,153.66880226135254
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032154000000000,152.58663654327393
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032155000000000,152.90463066101074
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032156000000000,151.9109058380127
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032157000000000,152.17560577392578
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032158000000000,152.88199138641357
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032159000000000,152.7802677154541
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032160000000000,151.13816261291504
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032161000000000,153.08007526397705
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032162000000000,153.02114868164062
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032163000000000,151.15346336364746
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032164000000000,153.85396671295166
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032165000000000,152.24253177642822
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032166000000000,150.69964408874512
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032167000000000,149.98235511779785
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032168000000000,150.8353500366211
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032169000000000,151.09738159179688
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032170000000000,150.99683380126953
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032171000000000,
