SELECT mean("io_write_bytes")/1024/1024 AS "mean_io_write_bytes" FROM "kvmtop"."autogen"."kvmtop.domains" WHERE time >= 1559032393s AND time <= 1559032423s GROUP BY time(1s), "UUID" FILL(null)
name,tags,time,mean_io_write_bytes
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032393000000000,99.03108787536621
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032394000000000,149.3633279800415
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032395000000000,151.8376932144165
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032396000000000,150.5103998184204
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032397000000000,151.32265949249268
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032398000000000,153.09498500823975
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032399000000000,150.91579914093018
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032400000000000,151.95059299468994
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032401000000000,151.03417491912842
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032402000000000,152.12140083312988
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032403000000000,152.19550800323486
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032404000000000,152.36535549163818
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032405000000000,150.5893955230713
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032406000000000,151.98893547058105
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032407000000000,152.19215297698975
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032408000000000,152.69378757476807
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032409000000000,153.0944185256958
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032410000000000,151.16243076324463
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032411000000000,150.87480640411377
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032412000000000,152.7756004333496
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032413000000000,152.9141492843628
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032414000000000,152.0550651550293
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032415000000000,152.04760360717773
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032416000000000,152.235671043396
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032417000000000,150.8430938720703
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032418000000000,151.9294137954712
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032419000000000,152.0774278640747
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032420000000000,151.01178741455078
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032421000000000,152.92479991912842
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032422000000000,150.75658893585205
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559032423000000000,
