SELECT sum("disk_ioutil") AS "sum_disk_ioutil" FROM ( SELECT mean("disk_ioutil") AS "disk_ioutil" FROM "kvmtop"."autogen"."kvmtop.domains" WHERE time >= 1584539742s AND time <= 1584539812s GROUP BY time(1s), "UUID" FILL(null) ) GROUP BY time(1s), "UUID" FILL(none)
kvmtop.domains,UUID=ab22bcbd-413f-4c2c-b6f9-3b04f4a38ad8,1584539797000000000,36
kvmtop.domains,UUID=ab22bcbd-413f-4c2c-b6f9-3b04f4a38ad8,1584539798000000000,39
kvmtop.domains,UUID=ab22bcbd-413f-4c2c-b6f9-3b04f4a38ad8,1584539799000000000,39
kvmtop.domains,UUID=ab22bcbd-413f-4c2c-b6f9-3b04f4a38ad8,1584539800000000000,39
kvmtop.domains,UUID=ab22bcbd-413f-4c2c-b6f9-3b04f4a38ad8,1584539801000000000,18
kvmtop.domains,UUID=ab22bcbd-413f-4c2c-b6f9-3b04f4a38ad8,1584539802000000000,1
kvmtop.domains,UUID=ab22bcbd-413f-4c2c-b6f9-3b04f4a38ad8,1584539803000000000,0
kvmtop.domains,UUID=ab22bcbd-413f-4c2c-b6f9-3b04f4a38ad8,1584539804000000000,0
kvmtop.domains,UUID=ab22bcbd-413f-4c2c-b6f9-3b04f4a38ad8,1584539805000000000,0
kvmtop.domains,UUID=ab22bcbd-413f-4c2c-b6f9-3b04f4a38ad8,1584539806000000000,0
kvmtop.domains,UUID=ab22bcbd-413f-4c2c-b6f9-3b04f4a38ad8,1584539807000000000,0
kvmtop.domains,UUID=ab22bcbd-413f-4c2c-b6f9-3b04f4a38ad8,1584539808000000000,0
kvmtop.domains,UUID=ab22bcbd-413f-4c2c-b6f9-3b04f4a38ad8,1584539809000000000,0
kvmtop.domains,UUID=ab22bcbd-413f-4c2c-b6f9-3b04f4a38ad8,1584539810000000000,0
kvmtop.domains,UUID=ab22bcbd-413f-4c2c-b6f9-3b04f4a38ad8,1584539811000000000,0
name,tags,time,sum_disk_ioutil
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584539742000000000,1
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584539743000000000,0
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584539744000000000,0
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584539745000000000,0
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584539746000000000,0
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584539747000000000,31
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584539748000000000,39
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584539749000000000,38
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584539750000000000,38
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584539751000000000,38
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584539752000000000,38
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584539753000000000,39
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584539754000000000,39
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584539755000000000,38
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584539756000000000,39
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584539757000000000,38
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584539758000000000,38
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584539759000000000,38
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584539760000000000,39
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584539761000000000,39
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584539762000000000,37
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584539763000000000,38
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584539764000000000,38
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584539765000000000,39
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584539766000000000,37
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584539767000000000,37
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584539768000000000,38
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584539769000000000,39
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584539770000000000,38
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584539771000000000,38
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584539772000000000,38
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584539773000000000,38
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584539774000000000,38
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584539775000000000,37
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584539776000000000,40
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584539777000000000,34
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584539778000000000,38
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584539779000000000,39
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584539780000000000,39
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584539781000000000,37
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584539782000000000,35
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584539783000000000,37
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584539784000000000,38
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584539785000000000,38
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584539786000000000,37
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584539787000000000,35
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584539788000000000,38
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584539789000000000,34
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584539790000000000,37
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584539791000000000,39
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584539792000000000,36
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584539793000000000,39
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584539794000000000,39
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584539795000000000,38
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584539796000000000,38
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584539797000000000,31
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584539798000000000,38
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584539799000000000,39
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584539800000000000,38
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584539801000000000,54
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584539802000000000,43
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584539803000000000,1
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584539804000000000,0
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584539805000000000,0
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584539806000000000,0
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584539807000000000,0
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584539808000000000,0
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584539809000000000,0
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584539810000000000,0
kvmtop.domains,UUID=f8d3d4d2-8136-4a7f-bcc9-0d04d76a3307,1584539811000000000,0
