SELECT mean("io_read_bytes")/1024/1024 AS "mean_io_read_bytes" FROM "kvmtop"."autogen"."kvmtop.domains" WHERE time >= 1559031224s AND time <= 1559031254s GROUP BY time(1s), "UUID" FILL(null)
name,tags,time,mean_io_read_bytes
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559031224000000000,0
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559031225000000000,359.4909029006958
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559031226000000000,411.7739505767822
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559031227000000000,429.5255546569824
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559031228000000000,417.6704158782959
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559031229000000000,414.7037181854248
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559031230000000000,415.9288787841797
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559031231000000000,325.9078884124756
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559031232000000000,379.10570335388184
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559031233000000000,399.9200792312622
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559031234000000000,426.3955307006836
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559031235000000000,426.3955307006836
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559031236000000000,346.34961795806885
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559031237000000000,418.1301727294922
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559031238000000000,426.18474674224854
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559031239000000000,425.4101514816284
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559031240000000000,398.6933603286743
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559031241000000000,418.7894515991211
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559031242000000000,421.4720153808594
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559031243000000000,415.7659149169922
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559031244000000000,415.177285194397
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559031245000000000,417.00264835357666
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559031246000000000,421.21420192718506
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559031247000000000,413.79644203186035
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559031248000000000,420.5122470855713
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559031249000000000,141.10432529449463
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559031250000000000,0
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559031251000000000,0
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559031252000000000,0
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559031253000000000,0
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559031254000000000,
