SELECT mean("io_read_bytes")/1024/1024 AS "mean_io_read_bytes" FROM "kvmtop"."autogen"."kvmtop.domains" WHERE time >= 1559030257s AND time <= 1559030287s GROUP BY time(1s), "UUID" FILL(null)
name,tags,time,mean_io_read_bytes
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559030257000000000,103.7240400314331
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559030258000000000,443.58398151397705
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559030259000000000,432.5279769897461
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559030260000000000,440.55735301971436
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559030261000000000,449.75712299346924
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559030262000000000,448.9368476867676
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559030263000000000,358.1125841140747
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559030264000000000,388.48309326171875
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559030265000000000,394.4646692276001
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559030266000000000,405.95165252685547
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559030267000000000,433.1887550354004
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559030268000000000,380.77483081817627
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559030269000000000,356.03675365448
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559030270000000000,441.7802333831787
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559030271000000000,432.65120029449463
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559030272000000000,438.5699529647827
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559030273000000000,407.13720703125
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559030274000000000,438.4991054534912
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559030275000000000,443.19968700408936
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559030276000000000,438.6584873199463
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559030277000000000,431.9663887023926
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559030278000000000,443.5485496520996
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559030279000000000,441.2654037475586
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559030280000000000,439.63584899902344
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559030281000000000,406.4463863372803
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559030282000000000,0
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559030283000000000,0
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559030284000000000,0
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559030285000000000,0
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559030286000000000,0
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559030287000000000,
