0 0
1 0
0 0
0 0
0 0
10 15
29 6
31 5
32 1
31 4
32 2
32 2
32 1
28 1
32 2
32 3
31 1
29 3
31 0
30 2
34 1
33 1
31 2
33 10
31 9
36 8
41 6
41 4
41 3
44 2
46 1
41 4
37 4
37 5
34 2
32 1
44 18
45 14
42 12
43 6
36 18
30 7
32 5
35 6
31 9
43 6
34 8
35 10
42 5
40 6
33 6
40 8
45 4
45 1
43 2
36 9
44 4
45 1
43 4
36 6
38 6
35 7
31 6
34 7
32 10
36 9
33 11
17 13
16 11
20 15
32 6
19 15
6 8
5 8
