0 0
2 2
0 0
0 0
0 0
10 14
28 7
33 1
32 1
31 4
32 2
32 2
32 2
28 2
32 1
32 3
31 1
29 3
31 0
30 2
34 1
33 1
31 2
25 2
30 2
29 4
33 1
37 1
36 7
40 3
39 2
44 3
47 2
46 1
46 1
57 14
53 14
46 7
45 12
43 14
34 5
36 9
30 4
32 1
40 4
29 11
35 11
36 5
36 5
36 8
39 8
41 7
45 5
45 0
41 1
38 7
43 5
45 1
43 5
37 4
33 11
32 9
29 7
31 9
37 12
35 11
22 8
16 11
18 13
24 17
18 16
9 7
6 8
5 7
