0 0
0 0
1 1
0 0
3 5
17 17
25 15
33 7
37 1
37 1
36 1
36 1
37 1
37 1
38 1
37 2
36 3
35 4
37 1
38 2
38 1
38 1
39 0
38 1
37 1
36 3
38 1
38 1
38 1
36 1
37 1
37 2
37 1
38 1
38 1
37 2
37 2
38 1
37 1
37 1
36 1
37 2
37 1
38 1
38 1
36 1
37 2
37 2
38 1
37 1
37 1
37 2
38 1
39 1
39 1
37 0
36 1
37 1
38 1
40 4
32 10
27 15
27 15
28 16
25 15
19 19
9 16
5 9
0 0
