7 1
7 2
1 1
1 1
0 0
8 10
31 26
68 5
69 7
68 8
70 6
70 7
67 4
73 5
75 6
70 8
71 13
69 14
68 14
65 16
71 18
72 18
75 12
67 8
65 11
65 11
67 6
69 5
65 6
68 6
73 9
71 5
71 3
69 5
67 4
68 4
73 4
75 2
76 2
74 3
76 4
75 4
75 4
80 2
79 5
81 6
78 5
79 6
80 4
77 2
73 3
71 4
71 4
71 4
72 5
73 6
74 6
74 5
72 5
69 2
71 3
72 4
72 6
75 8
64 16
28 30
5 3
1 1
