8 0
6 2
3 0
1 1
1 0
10 11
37 30
79 11
81 8
87 8
89 7
87 9
86 10
85 10
84 10
82 12
80 13
84 12
84 12
85 11
86 9
86 9
81 9
78 12
78 10
81 6
82 7
81 10
80 13
80 11
80 13
83 15
84 15
84 16
84 16
84 16
82 14
81 15
83 10
87 9
84 10
83 8
81 9
77 11
81 9
84 5
85 5
85 5
85 5
87 5
85 5
85 5
81 8
79 6
79 7
80 8
78 7
80 7
83 10
83 10
81 8
78 6
75 4
77 5
63 12
23 25
5 2
2 1
