SELECT mean("net_receivedBytes") /1024/1024  + mean("net_transmittedBytes") /1024/1024  AS "net" FROM "kvmtop"."autogen"."kvmtop.domains" WHERE time >= 1559035593s AND time <= 1559035643s GROUP BY time(1s), "UUID" FILL(null)
name,tags,time,net
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559035593000000000,252.588360786438
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559035594000000000,274.29240703582764
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559035595000000000,274.47283840179443
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559035596000000000,303.77145195007324
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559035597000000000,199.02863121032715
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559035598000000000,200.89318656921387
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559035599000000000,282.2199230194092
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559035600000000000,293.656888961792
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559035601000000000,251.57336330413818
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559035602000000000,220.23569011688232
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559035603000000000,267.9850826263428
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559035604000000000,259.21271324157715
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559035605000000000,207.44190788269043
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559035606000000000,269.02513694763184
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559035607000000000,281.459849357605
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559035608000000000,273.7648115158081
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559035609000000000,271.72388648986816
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559035610000000000,325.5317544937134
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559035611000000000,266.35559940338135
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559035612000000000,312.3338575363159
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559035613000000000,229.05189418792725
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559035614000000000,252.72398281097412
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559035615000000000,239.41328239440918
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559035616000000000,315.8748188018799
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559035617000000000,314.2291593551636
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559035618000000000,308.74907970428467
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559035619000000000,248.83955478668213
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559035620000000000,260.95638847351074
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559035621000000000,317.3140277862549
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559035622000000000,305.2313632965088
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559035623000000000,310.85822582244873
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559035624000000000,307.09422492980957
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559035625000000000,300.85748291015625
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559035626000000000,358.63001346588135
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559035627000000000,269.3481435775757
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559035628000000000,187.46194458007812
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559035629000000000,279.5294523239136
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559035630000000000,80.12819862365723
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559035631000000000,0.022968292236328125
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559035632000000000,0.015863418579101562
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559035633000000000,0.014040946960449219
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559035634000000000,0.014362335205078125
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559035635000000000,0.015509605407714844
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559035636000000000,0.015042304992675781
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559035637000000000,0.014502525329589844
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559035638000000000,0.016214370727539062
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559035639000000000,0.015028953552246094
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559035640000000000,0.02691173553466797
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559035641000000000,0.016043663024902344
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559035642000000000,0.016481399536132812
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559035643000000000,
