SELECT mean("net_receivedBytes") /1024/1024  + mean("net_transmittedBytes") /1024/1024  AS "net" FROM "kvmtop"."autogen"."kvmtop.domains" WHERE time >= 1559036031s AND time <= 1559036081s GROUP BY time(1s), "UUID" FILL(null)
name,tags,time,net
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036031000000000,234.91791820526123
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036032000000000,339.60752868652344
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036033000000000,260.28314113616943
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036034000000000,218.6934585571289
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036035000000000,210.91879844665527
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036036000000000,267.6918144226074
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036037000000000,279.53874683380127
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036038000000000,259.90227031707764
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036039000000000,198.44796562194824
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036040000000000,301.30149269104004
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036041000000000,208.89771938323975
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036042000000000,258.50941467285156
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036043000000000,329.1574764251709
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036044000000000,284.7708559036255
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036045000000000,250.2653465270996
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036046000000000,281.23473167419434
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036047000000000,276.7435827255249
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036048000000000,286.0956869125366
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036049000000000,268.00798988342285
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036050000000000,304.28516960144043
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036051000000000,282.6566390991211
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036052000000000,297.7185344696045
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036053000000000,303.676983833313
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036054000000000,316.73165798187256
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036055000000000,233.2857894897461
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036056000000000,288.1403999328613
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036057000000000,259.5356035232544
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036058000000000,281.8432569503784
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036059000000000,291.0452947616577
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036060000000000,292.3540143966675
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036061000000000,264.28572940826416
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036062000000000,177.21199798583984
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036063000000000,222.04000663757324
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036064000000000,280.05608081817627
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036065000000000,281.5323324203491
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036066000000000,330.5552463531494
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036067000000000,284.3260736465454
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036068000000000,187.95016956329346
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036069000000000,0.017444610595703125
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036070000000000,0.013971328735351562
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036071000000000,0.015432357788085938
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036072000000000,0.01665782928466797
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036073000000000,0.010220527648925781
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036074000000000,0.015385627746582031
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036075000000000,0.02734851837158203
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036076000000000,0.016021728515625
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036077000000000,0.014978408813476562
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036078000000000,0.013714790344238281
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036079000000000,0.012561798095703125
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036080000000000,0.014815330505371094
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036081000000000,
