SELECT mean("net_receivedBytes") /1024/1024  + mean("net_transmittedBytes") /1024/1024  AS "net" FROM "kvmtop"."autogen"."kvmtop.domains" WHERE time >= 1559036323s AND time <= 1559036373s GROUP BY time(1s), "UUID" FILL(null)
name,tags,time,net
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036323000000000,64.12558650970459
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036324000000000,171.4775104522705
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036325000000000,285.53583335876465
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036326000000000,241.02303886413574
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036327000000000,327.2671527862549
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036328000000000,312.81305408477783
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036329000000000,259.8658046722412
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036330000000000,279.4651756286621
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036331000000000,234.06208324432373
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036332000000000,250.51056480407715
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036333000000000,232.89208221435547
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036334000000000,267.8255777359009
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036335000000000,301.52351474761963
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036336000000000,300.22815799713135
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036337000000000,293.7682704925537
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036338000000000,284.99013900756836
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036339000000000,330.52991104125977
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036340000000000,317.81444931030273
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036341000000000,247.75863075256348
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036342000000000,179.37453842163086
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036343000000000,270.87866401672363
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036344000000000,244.84474086761475
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036345000000000,226.47982788085938
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036346000000000,237.2913999557495
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036347000000000,332.3120651245117
