SELECT mean("net_receivedBytes") /1024/1024  + mean("net_transmittedBytes") /1024/1024  AS "net" FROM "kvmtop"."autogen"."kvmtop.domains" WHERE time >= 1559036469s AND time <= 1559036519s GROUP BY time(1s), "UUID" FILL(null)
name,tags,time,net
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036469000000000,69.43297004699707
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036470000000000,249.40275478363037
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036471000000000,266.66759395599365
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036472000000000,288.2201089859009
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036473000000000,308.54583168029785
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036474000000000,169.2313814163208
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036475000000000,274.91149616241455
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036476000000000,346.52865505218506
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036477000000000,307.5785884857178
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036478000000000,263.6000928878784
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036479000000000,335.1102485656738
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036480000000000,274.9790458679199
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036481000000000,289.22967529296875
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036482000000000,213.43096446990967
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036483000000000,245.23656177520752
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036484000000000,316.56911182403564
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036485000000000,287.2927465438843
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036486000000000,333.34442234039307
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036487000000000,276.5448694229126
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036488000000000,291.59139919281006
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036489000000000,299.6059408187866
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036490000000000,248.76595497131348
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036491000000000,296.9284086227417
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036492000000000,312.8787622451782
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036493000000000,298.76633739471436
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036494000000000,265.85692405700684
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036495000000000,271.18341159820557
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036496000000000,294.24523735046387
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036497000000000,262.7282009124756
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036498000000000,289.51628017425537
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036499000000000,296.6758642196655
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036500000000000,280.6552801132202
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036501000000000,249.61835098266602
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036502000000000,305.93221378326416
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036503000000000,332.3686227798462
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036504000000000,322.674036026001
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036505000000000,2.4805288314819336
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036506000000000,0.01755523681640625
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036507000000000,0.011523246765136719
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036508000000000,0.016443252563476562
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036509000000000,0.015104293823242188
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036510000000000,0.030727386474609375
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036511000000000,0.011037826538085938
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036512000000000,0.01586627960205078
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036513000000000,0.013399124145507812
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036514000000000,0.014291763305664062
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036515000000000,0.013184547424316406
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036516000000000,0.016237258911132812
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036517000000000,0.014014244079589844
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036518000000000,0.016213417053222656
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036519000000000,
