SELECT mean("net_receivedBytes") /1024/1024  + mean("net_transmittedBytes") /1024/1024  AS "net" FROM "kvmtop"."autogen"."kvmtop.domains" WHERE time >= 1559036834s AND time <= 1559036884s GROUP BY time(1s), "UUID" FILL(null)
name,tags,time,net
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036834000000000,84.64258480072021
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036835000000000,218.37286567687988
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036836000000000,267.4375057220459
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036837000000000,291.947979927063
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036838000000000,295.9922971725464
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036839000000000,214.72079753875732
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036840000000000,333.17198181152344
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036841000000000,317.5536012649536
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036842000000000,228.38546562194824
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036843000000000,312.14898681640625
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036844000000000,305.3749780654907
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036845000000000,311.9287919998169
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036846000000000,308.2526578903198
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036847000000000,289.6599540710449
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036848000000000,290.49520683288574
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036849000000000,240.1330213546753
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036850000000000,312.9897937774658
kvmtop.domains,UUID=a4e6b464-256c-419b-9dc3-afe5cad263e6,1559036851000000000,290.24526596069336
