0
0
0
0
0
1.8
1.8
18.2
20.4
22.2
20.8
22.8
22.2
22.6
22
20.8
19
21.4
21
22.4
24
24.4
22.4
22.2
25.6
25
25.6
24.4
25.6
25.4
23.6

20.4
19.4
22.8
29.6
25
21.6
27.6
25.6
21.4
22.8
22.4
22.4
22.4
21
21.4
24.8
19.8
23
23
25.4
25.2
25.2
22
22
21.4
20.4
20.6
19.2
19.4
18
18
20.2
20
8.8
0
0
0
0

