SELECT 100 - (mean("usage_iowait") + mean("usage_idle")) AS "cpu" FROM "telegraf"."autogen"."cpu" WHERE time >= 1558960465s AND time <= 1558960535s GROUP BY time(1s), "host" FILL(null)
name,tags,time,cpu
cpu,host=host-192-168-5-3,1558960465000000000,20.818113591358838
cpu,host=host-192-168-5-3,1558960466000000000,60.56237623729082
cpu,host=host-192-168-5-3,1558960467000000000,59.78386382760222
cpu,host=host-192-168-5-3,1558960468000000000,59.39293027076796
cpu,host=host-192-168-5-3,1558960469000000000,56.8293927361007
cpu,host=host-192-168-5-3,1558960470000000000,57.25000000030559
cpu,host=host-192-168-5-3,1558960471000000000,64.61567156638361
cpu,host=host-192-168-5-3,1558960472000000000,70.69119393157091
cpu,host=host-192-168-5-3,1558960473000000000,72.33968854069806
cpu,host=host-192-168-5-3,1558960474000000000,69.55516871981493
cpu,host=host-192-168-5-3,1558960475000000000,71.5401273759856
cpu,host=host-192-168-5-3,1558960476000000000,70.80343129653538
cpu,host=host-192-168-5-3,1558960477000000000,64.76421809359695
cpu,host=host-192-168-5-3,1558960478000000000,43.5205709664387
cpu,host=host-192-168-5-3,1558960479000000000,44.73919556523382
cpu,host=host-192-168-5-3,1558960480000000000,44.32752778405304
cpu,host=host-192-168-5-3,1558960481000000000,42.625605344974154
cpu,host=host-192-168-5-3,1558960482000000000,44.22533253252048
cpu,host=host-192-168-5-3,1558960483000000000,47.20298507480703
cpu,host=host-192-168-5-3,1558960484000000000,63.885148514759045
cpu,host=host-192-168-5-3,1558960485000000000,60.835014413001936
cpu,host=host-192-168-5-3,1558960486000000000,62.18684165008626
cpu,host=host-192-168-5-3,1558960487000000000,63.17715350399775
cpu,host=host-192-168-5-3,1558960488000000000,59.79760476118675
cpu,host=host-192-168-5-3,1558960489000000000,54.50711627607991
cpu,host=host-192-168-5-3,1558960490000000000,20.43819646714799
cpu,host=host-192-168-5-3,1558960491000000000,18.565765179954113
cpu,host=host-192-168-5-3,1558960492000000000,17.584170724572047
cpu,host=host-192-168-5-3,1558960493000000000,19.697027294051352
cpu,host=host-192-168-5-3,1558960494000000000,19.924615130764238
cpu,host=host-192-168-5-3,1558960495000000000,19.133688484615462
cpu,host=host-192-168-5-3,1558960496000000000,11.482499633532427
cpu,host=host-192-168-5-3,1558960497000000000,13.74603960454678
cpu,host=host-192-168-5-3,1558960498000000000,13.808657347005294
cpu,host=host-192-168-5-3,1558960499000000000,13.24819264979601
cpu,host=host-192-168-5-3,1558960500000000000,13.598059805825812
cpu,host=host-192-168-5-3,1558960501000000000,15.864965443593874
cpu,host=host-192-168-5-3,1558960502000000000,34.69078407927546
cpu,host=host-192-168-5-3,1558960503000000000,33.56969005011156
cpu,host=host-192-168-5-3,1558960504000000000,33.87280728102715
cpu,host=host-192-168-5-3,1558960505000000000,32.929794457478096
cpu,host=host-192-168-5-3,1558960506000000000,34.6576210379973
cpu,host=host-192-168-5-3,1558960507000000000,33.28413023997578
cpu,host=host-192-168-5-3,1558960508000000000,10.626807680105813
cpu,host=host-192-168-5-3,1558960509000000000,11.210330136659621
cpu,host=host-192-168-5-3,1558960510000000000,10.363265306116574
cpu,host=host-192-168-5-3,1558960511000000000,10.95744867690351
cpu,host=host-192-168-5-3,1558960512000000000,10.298019801103422
cpu,host=host-192-168-5-3,1558960513000000000,10.852577205320529
cpu,host=host-192-168-5-3,1558960514000000000,16.15068176853582
cpu,host=host-192-168-5-3,1558960515000000000,14.36143131959139
cpu,host=host-192-168-5-3,1558960516000000000,14.40513051250231
cpu,host=host-192-168-5-3,1558960517000000000,14.464321607519736
cpu,host=host-192-168-5-3,1558960518000000000,16.254545455976597
cpu,host=host-192-168-5-3,1558960519000000000,14.696627707437656
cpu,host=host-192-168-5-3,1558960520000000000,16.949999999464495
cpu,host=host-192-168-5-3,1558960521000000000,15.097169717094175
cpu,host=host-192-168-5-3,1558960522000000000,14.3411291134652
cpu,host=host-192-168-5-3,1558960523000000000,16.567436291628695
cpu,host=host-192-168-5-3,1558960524000000000,16.78549839994048
cpu,host=host-192-168-5-3,1558960525000000000,14.628885276325917
cpu,host=host-192-168-5-3,1558960526000000000,7.784268429911677
cpu,host=host-192-168-5-3,1558960527000000000,0.7444353464784115
cpu,host=host-192-168-5-3,1558960528000000000,1.0434359620921327
cpu,host=host-192-168-5-3,1558960529000000000,1.3369700376099445
cpu,host=host-192-168-5-3,1558960530000000000,0.6513967612316662
cpu,host=host-192-168-5-3,1558960531000000000,1.69331127687974
cpu,host=host-192-168-5-3,1558960532000000000,0.5005025118710194
cpu,host=host-192-168-5-3,1558960533000000000,1.397022332648703
cpu,host=host-192-168-5-3,1558960534000000000,0.5005025118769026
cpu,host=host-192-168-5-3,1558960535000000000,0.6020202025711399
